candidate,captions,file,target,category,image_path
B007SV9DUM,"['its a more printed tank top with no sleeves', 'is grey and black with straps']",cap.toptee.train.json,B0036TG8K8,toptee,data\images\pics\B007SV9DUM.png
B008OPMZ60,"['has short sleeves and open wide neck', 'is grey colored with a v-neck collar']",cap.toptee.train.json,B004I1KVG0,toptee,data\images\pics\B008OPMZ60.png
B000ENS59G,"['is lighter and has longer sleeves', 'has long sleeves and a pinkish color']",cap.toptee.train.json,B006VYWGEC,toptee,data\images\pics\B000ENS59G.png
B007FO17Z6,"['is pink and no sleeves', 'it is plain and has no sleeves']",cap.toptee.train.json,B009EF6EAW,toptee,data\images\pics\B007FO17Z6.png
B004UO68ZS,"['is lighter', 'is white']",cap.toptee.train.json,B000GIV2IK,toptee,data\images\pics\B004UO68ZS.png
B00E60N12Y,"['The tank top is black and shiny.', 'Is darker and sleeveless']",cap.toptee.train.json,B00DY79ENK,toptee,data\images\pics\B00E60N12Y.png
B00AZP3B2E,"['is pink with short sleeves and collars', 'has a more solid color']",cap.toptee.train.json,B00BPBR9NE,toptee,data\images\pics\B00AZP3B2E.png
B007N2R6A0,"['has short sleeves and is pink', 'is light-blue with dark-blue trim and a different graphic']",cap.toptee.train.json,B005WT0O6O,toptee,data\images\pics\B007N2R6A0.png
B001N9RV8Q,"['is short sleeve green scoop neck', 'is short sleeved']",cap.toptee.train.json,B00BFASOE8,toptee,data\images\pics\B001N9RV8Q.png
B0071GACI6,"['is dark blue and long sleeve', 'is navy and long sleeved']",cap.toptee.train.json,B0049B3PYE,toptee,data\images\pics\B0071GACI6.png
B0096BLE7M,"['is long sleeves with sea blue color', 'is similar in design without the buttons and is only in blue.']",cap.toptee.train.json,B00BUJ0OC4,toptee,data\images\pics\B0096BLE7M.png
B007BKCCWG,"['is a checked t shirt with sleeves', 'Has a tighter neck']",cap.toptee.train.json,B007BKDY1O,toptee,data\images\pics\B007BKCCWG.png
B00EA91GMS,"['The loose fitting shirt is aqua in color.', ' shirt tail hem']",cap.toptee.train.json,B00E42Y2ZO,toptee,data\images\pics\B00EA91GMS.png
B0087ZFPQO,"['has animal print and thicker straps', 'is leopard print patterned']",cap.toptee.train.json,B004LVNVIW,toptee,data\images\pics\B0087ZFPQO.png
B00AO3T6B2,"['has no sleeves and has a white color', 'is white and sleeveless']",cap.toptee.train.json,B006QHT2QY,toptee,data\images\pics\B00AO3T6B2.png
B00A8YXPXC,"['The shirt is black and pink with a pink skull.', 'is long and a scull logo']",cap.toptee.train.json,B00A7878QE,toptee,data\images\pics\B00A8YXPXC.png
B00C637ACA,"['The tank top is black in color and loose fitting.', 'is black with no sleeves']",cap.toptee.train.json,B001BIWJI6,toptee,data\images\pics\B00C637ACA.png
B004T1C2XO,"['A solid color with no sleeves.', 'is black with shorter sleeves.']",cap.toptee.train.json,B005UAXUKC,toptee,data\images\pics\B004T1C2XO.png
B0001TPDOI,"['has more color and appropriate text', 'lighter basketball logo']",cap.toptee.train.json,B00BL5BN22,toptee,data\images\pics\B0001TPDOI.png
B00AUACJBS,"['Is more wordy and less animal-like with the print', 'Is more colorful and red']",cap.toptee.train.json,B008BVUM7Q,toptee,data\images\pics\B00AUACJBS.png
B002GZPOTO,"['is gray with beer image on it', 'is lighter in color']",cap.toptee.train.json,B0052FQKVG,toptee,data\images\pics\B002GZPOTO.png
B007V4W7U4,"['is more colorful', 'Is more flowing and pink']",cap.toptee.train.json,B00C7SR8W6,toptee,data\images\pics\B007V4W7U4.png
B0089I997A,"['has longer sleeve and more color', ' darker and has a Vneck']",cap.toptee.train.json,B009C35CXG,toptee,data\images\pics\B0089I997A.png
B0097QXNYS,"['is white with purple print', 'has repeated pattern and gray background']",cap.toptee.train.json,B005MYKO8C,toptee,data\images\pics\B0097QXNYS.png
B004U8BR9Q,"['is smoother and has straighter hem', 'is grey and knitted']",cap.toptee.train.json,B0040NQ1T2,toptee,data\images\pics\B004U8BR9Q.png
B0096HPM88,"['is beige colored', 'is brown with green and red highlights']",cap.toptee.train.json,B0096HPI64,toptee,data\images\pics\B0096HPM88.png
B00B359C46,"['has long sleeves', 'is grey and has long sleeves']",cap.toptee.train.json,B00858O2BW,toptee,data\images\pics\B00B359C46.png
B00A09C3BK,"['more green', 'is a deep dark teal and green with black only.']",cap.toptee.train.json,B008KSSGEQ,toptee,data\images\pics\B00A09C3BK.png
B00CLZ0PUW,"['is darker and has longer sleeves', 'has long sleeves and lace around neckline']",cap.toptee.train.json,B002HWRTAS,toptee,data\images\pics\B00CLZ0PUW.png
B00AONTQIA,"[' blue and yellow coloring.', 'is blue and has larger v-neck']",cap.toptee.train.json,B00AO4NJI2,toptee,data\images\pics\B00AONTQIA.png
B009YLYD4K,"['is more revealing and tight', 'is yellow and elongated']",cap.toptee.train.json,B009WU7W82,toptee,data\images\pics\B009YLYD4K.png
B00D8HM2V2,"['The dress is black and pink', 'is longer and two-toned']",cap.toptee.train.json,B00FM0ERZM,toptee,data\images\pics\B00D8HM2V2.png
B000EP103M,"['has an image of Dachshund', 'it has  a brown dog print']",cap.toptee.train.json,B000EP32II,toptee,data\images\pics\B000EP103M.png
B00AK9I5O4,"['Has a simplier graphic', 'has woman-athlete graphic and bluer color']",cap.toptee.train.json,B00FH1GODO,toptee,data\images\pics\B00AK9I5O4.png
B00FDLRMMA,"['is slimmer', 'has black and red pattern']",cap.toptee.train.json,B00F1RVCK4,toptee,data\images\pics\B00FDLRMMA.png
B0098PXPHI,"['Is more flowing and has more coverage', 'is darker and has buttons']",cap.toptee.train.json,B00DN89GVU,toptee,data\images\pics\B0098PXPHI.png
B007JFBA4Y,"['is dark loose blouse with scoop necked collar', 'is lighter and more revealing']",cap.toptee.train.json,B00A674IX2,toptee,data\images\pics\B007JFBA4Y.png
B007VFI45A,"['has different words on it', 'is a black tee with white lettering only.']",cap.toptee.train.json,B004NE469K,toptee,data\images\pics\B007VFI45A.png
B0071UYR10,"['is red with adventure time graphics', 'is more colourfull']",cap.toptee.train.json,B004QQV70G,toptee,data\images\pics\B0071UYR10.png
B00BI3E80G,"['is shiney', 'is silkier']",cap.toptee.train.json,B005PXIUH2,toptee,data\images\pics\B00BI3E80G.png
B0044BBNC0,"['has more sleeve with gold studs', 'is grey colored with short loose sleeves']",cap.toptee.train.json,B00361FMBW,toptee,data\images\pics\B0044BBNC0.png
B003HKQUGI,"['is black and more blousey', 'is black with longer sleeves']",cap.toptee.train.json,B003KYSUDM,toptee,data\images\pics\B003HKQUGI.png
B008S2RQ0Y,"['has shorter sleeves with text', ' with a cutout']",cap.toptee.train.json,B009LQ0L08,toptee,data\images\pics\B008S2RQ0Y.png
B00BMD8LYG,"['is navy blue', 'has a larger print']",cap.toptee.train.json,B0078Q3GUA,toptee,data\images\pics\B00BMD8LYG.png
B0086URHI4,"['is yellow with peplum style', 'is yellow and has thinner straps']",cap.toptee.train.json,B002GUWJDS,toptee,data\images\pics\B0086URHI4.png
B008JYNJKW,"['is darker with long sleeves', 'is 3 toned design']",cap.toptee.train.json,B008DVX0LY,toptee,data\images\pics\B008JYNJKW.png
B007W50RDG,"['is white colored and round neck', 'is white colored']",cap.toptee.train.json,B007ZPXKI2,toptee,data\images\pics\B007W50RDG.png
B005GVQ64M,"['has a lighter color and is much less revealing', 'has sleeves']",cap.toptee.train.json,B004I7D3QE,toptee,data\images\pics\B005GVQ64M.png
B0047Y1SZ6,"['has white sleeves with light purple shirt', 'is a gray t-shirt with peach sleeves']",cap.toptee.train.json,B00AA7RJ0M,toptee,data\images\pics\B0047Y1SZ6.png
B00C2G3XH2,"['The short sleeve shirt is black in color with red and white pictures.', 'is more feminine and has short sleeves']",cap.toptee.train.json,B00C7CF14O,toptee,data\images\pics\B00C2G3XH2.png
B00726LH7A,"['is a pink t-shirt with a panda', 'Is pink with darker print']",cap.toptee.train.json,B000V33N6E,toptee,data\images\pics\B00726LH7A.png
B00B5TUDRA,"['is more juvenile and less revealing', 'Desired item is yellow and pictures Pikachu']",cap.toptee.train.json,B00D3A4K46,toptee,data\images\pics\B00B5TUDRA.png
B000W1YA4E,"['has a short sleeve with yellow color', 'has short sleeves']",cap.toptee.train.json,B0047O3TS0,toptee,data\images\pics\B000W1YA4E.png
B0080ETSII,"['The short sleeve shirt is light gray in color.', 'is lighter grey in color']",cap.toptee.train.json,B0083R54TY,toptee,data\images\pics\B0080ETSII.png
B00CRNZU1C,"['is red in color', 'bolder colors and red']",cap.toptee.train.json,B00BL1B6U0,toptee,data\images\pics\B00CRNZU1C.png
B00F0NSIII,"['has longer sleeves', 'is long sleeved']",cap.toptee.train.json,B009L5B00Y,toptee,data\images\pics\B00F0NSIII.png
B00B5TUDRA,"['is black with red and whte logo', 'has more black']",cap.toptee.train.json,B003CMQITA,toptee,data\images\pics\B00B5TUDRA.png
B00AA15CMK,"['The shirt is blue in color with a black background.', 'has shorter sleeves and is blue and black']",cap.toptee.train.json,B007P5IIL6,toptee,data\images\pics\B00AA15CMK.png
B00AT68VI8,"['is looser fitting', 'has short sleeves']",cap.toptee.train.json,B005522XB2,toptee,data\images\pics\B00AT68VI8.png
B0091W16F6,"['The shirt is black in color with pink writing.', 'gas purple text']",cap.toptee.train.json,B002XF22HO,toptee,data\images\pics\B0091W16F6.png
B003FZAIWM,"['is red with a collar and buttons down', 'has long sleeves and a collared neck']",cap.toptee.train.json,B008TARKGU,toptee,data\images\pics\B003FZAIWM.png
B005ZX9QES,"['is darker and has shorter sleeves', 'is a sexy bralette top']",cap.toptee.train.json,B002KFCMPE,toptee,data\images\pics\B005ZX9QES.png
B00C3X7ZFU,"['The dress a typical Indian dress.', 'has shorter sleeves and is brighter coloured']",cap.toptee.train.json,B0096HOZ22,toptee,data\images\pics\B00C3X7ZFU.png
B0047738Y2,"['is lighter', 'is purple with different collar']",cap.toptee.train.json,B003N649RS,toptee,data\images\pics\B0047738Y2.png
B00F1RVCK4,"['The shirt has a boat neck and is white in color.', 'is white and has large round neck']",cap.toptee.train.json,B00BV1PZ70,toptee,data\images\pics\B00F1RVCK4.png
B00AFOMPSQ,"['has a print', 'has shorter sleeves and is brighter colored']",cap.toptee.train.json,B007XD4U4O,toptee,data\images\pics\B00AFOMPSQ.png
B008595XKK,"['has longer sleeves and color is black', 'has a floral printed skirt bottom and long sleeve blue top.']",cap.toptee.train.json,B00CFSX6H4,toptee,data\images\pics\B008595XKK.png
B003SK5JVE,"['is lighter in color', 'has colorful-car graphic and blue background']",cap.toptee.train.json,B005OQIXPO,toptee,data\images\pics\B003SK5JVE.png
B004VRXVHM,"['is off the shoulder and shorter', 'is beige with longer sleeves']",cap.toptee.train.json,B004WOTXDU,toptee,data\images\pics\B004VRXVHM.png
B004NE4QB8,"[""The shirt is white with a No Ma'am symbol."", 'is lighter']",cap.toptee.train.json,B00BXQKXWA,toptee,data\images\pics\B004NE4QB8.png
B0078LJ5KU,"['is short sleeves and a long tunic in red and black', 'has a red floral ptint']",cap.toptee.train.json,B002U0M20E,toptee,data\images\pics\B0078LJ5KU.png
B0015CIYSM,"['is white and brown striped', 'is gray with stripes and strings']",cap.toptee.train.json,B006R465UC,toptee,data\images\pics\B0015CIYSM.png
B006RI383U,"['short sleeves different logo and color black', 'has a darker color']",cap.toptee.train.json,B0078F2H8I,toptee,data\images\pics\B006RI383U.png
B00D1HMONK,"['lighter in color', 'is white colored']",cap.toptee.train.json,B00ARUBG1A,toptee,data\images\pics\B00D1HMONK.png
B004E7LYH8,"['is a gray v neck t shirt', 'Is more fittted and casual']",cap.toptee.train.json,B00A7ZSRXK,toptee,data\images\pics\B004E7LYH8.png
B00B3081W0,"['is less sexy with plaid', 'has plaid sleeves']",cap.toptee.train.json,B00CI1IDLC,toptee,data\images\pics\B00B3081W0.png
B00DZZTYBI,"['The shirt is white in color.', 'is white and has no buttons']",cap.toptee.train.json,B00DOJ26S8,toptee,data\images\pics\B00DZZTYBI.png
B006JWR4B6,"['has a shorter hemline closer to waste and more red', 'Is a crimson color with shorter sleeves']",cap.toptee.train.json,B00A3QEJ4E,toptee,data\images\pics\B006JWR4B6.png
B0085IN81M,"['is green with short sleeves', 'is green and has pockets and sleeves']",cap.toptee.train.json,B00A9T9Y7C,toptee,data\images\pics\B0085IN81M.png
B00CM2Y3WA,"['is more fitted', 'has more words on it']",cap.toptee.train.json,B005OCGADA,toptee,data\images\pics\B00CM2Y3WA.png
B003J36KI6,"['is grey with black sleeves', 'Has lighter grays']",cap.toptee.train.json,B0044452HO,toptee,data\images\pics\B003J36KI6.png
B007C6SKR0,"['has a looser bottom with ombre blue and white', 'Is ombré blue with a flare bottom']",cap.toptee.train.json,B007C3NQTA,toptee,data\images\pics\B007C6SKR0.png
B008KO9OPK,"['Is black and has  shorter sleeves', 'Desired item is black']",cap.toptee.train.json,B00B1M78J2,toptee,data\images\pics\B008KO9OPK.png
B005I1NBDE,"['is lighter and has shorter sleeves', 'has shorter sleeves']",cap.toptee.train.json,B008M4UI7G,toptee,data\images\pics\B005I1NBDE.png
B00AEEW1UO,"['is blue with gray stripes', 'has no sleeves and stripes']",cap.toptee.train.json,B00BW9N492,toptee,data\images\pics\B00AEEW1UO.png
B00A8YYYSM,"['has longer sleeves with a cat', 'Is  more loose and casual']",cap.toptee.train.json,B00CWAC6UI,toptee,data\images\pics\B00A8YYYSM.png
B006H5Q0BA,"['has short sleeves and color is blue', 'is blue and has MTv on the front']",cap.toptee.train.json,B0056YO3PS,toptee,data\images\pics\B006H5Q0BA.png
B004KJEJC2,"['is a suitcase with wheels and handle', 'is luggage and not a shirt']",cap.toptee.train.json,B007CFBMJE,toptee,data\images\pics\B004KJEJC2.png
B000OBO5O2,"['is white and has sleeves', 'is all white with longer sleeves']",cap.toptee.train.json,B003X10558,toptee,data\images\pics\B000OBO5O2.png
B00ENYXBNW,"['has longer sleeves with purple color', 'is purple with long sleeves']",cap.toptee.train.json,B00B5FLQ6Q,toptee,data\images\pics\B00ENYXBNW.png
B00BQKMA6U,"['is beige colored and smaller neck', 'Has a colorful emblem']",cap.toptee.train.json,B009CCWTW4,toptee,data\images\pics\B00BQKMA6U.png
B005WAQJPI,"['This is a darker dress and solid print.', 'is black colored']",cap.toptee.train.json,B0045K268K,toptee,data\images\pics\B005WAQJPI.png
B005TCP5K4,"['has lighter color stripes', 'is a frilled peach color.']",cap.toptee.train.json,B005TCP2PM,toptee,data\images\pics\B005TCP5K4.png
B00DV4M08C,"['is black with gray designs', 'is darker and simpler in style']",cap.toptee.train.json,B00EVAZDT8,toptee,data\images\pics\B00DV4M08C.png
B00F4AWFBS,"['is grey with yellow skull', 'has yellow graphics']",cap.toptee.train.json,B005KMKDJ6,toptee,data\images\pics\B00F4AWFBS.png
B008H6VI78,"['is lighter with shorter sleeves', 'is a white tee']",cap.toptee.train.json,B004B567MA,toptee,data\images\pics\B008H6VI78.png
B00E3G2XV6,"['is more fitting and smart', 'Is lighter & Lacier']",cap.toptee.train.json,B00FABSLLO,toptee,data\images\pics\B00E3G2XV6.png
B00EPQM8YG,"['is lighter', 'has more stripes']",cap.toptee.train.json,B008DZB0I0,toptee,data\images\pics\B00EPQM8YG.png
B008WZC3BY,"['has a higher  neckline', 'has a higher neckline']",cap.toptee.train.json,B009XOPIEC,toptee,data\images\pics\B008WZC3BY.png
B00801RJ0K,"['is grey and is sleeveless', 'is grey with straps']",cap.toptee.train.json,B00872U4UE,toptee,data\images\pics\B00801RJ0K.png
B007E8II6O,"['The tank top is tight fitting and green and black in color.', 'is darker and has shorter sleeves']",cap.toptee.train.json,B0088D1VPE,toptee,data\images\pics\B007E8II6O.png
B0021YNFK0,"['has a lighter color with Obama', 'is blue with an obama print.']",cap.toptee.train.json,B0025U1LFG,toptee,data\images\pics\B0021YNFK0.png
B00CAACHM2,"['It is darker in color and a T-shirt.', 'is black and less sexy']",cap.toptee.train.json,B00581DWJ2,toptee,data\images\pics\B00CAACHM2.png
B00989YB9A,"['has blue color and less shiny', 'is mostly bue']",cap.toptee.train.json,B0098BU7X2,toptee,data\images\pics\B00989YB9A.png
B00CM7LGTI,"['is less sexy and has lace', 'is white with lace neck detail']",cap.toptee.train.json,B0094GGUQO,toptee,data\images\pics\B00CM7LGTI.png
B005ERQPB2,"['does not contain sleeves with a much more summery appearance', 'Has no sleeves and a light floral pattern']",cap.toptee.train.json,B007R3PQCA,toptee,data\images\pics\B005ERQPB2.png
B007U3QN3S,"['is grey with longer sleeves', 'gray and has longer sleeves']",cap.toptee.train.json,B00622HINC,toptee,data\images\pics\B007U3QN3S.png
B00B1AGCFA,"['is black and white colored', 'is black and white']",cap.toptee.train.json,B00C3XXAF4,toptee,data\images\pics\B00B1AGCFA.png
B007TVKE5O,"['The shirt is multi-colored blues and greens.', 'has shorter sleeves and is blue']",cap.toptee.train.json,B007RPKYNE,toptee,data\images\pics\B007TVKE5O.png
B009ZYPX6I,"['has a teal color with book cover art', 'has more blue']",cap.toptee.train.json,B00D20UHDA,toptee,data\images\pics\B009ZYPX6I.png
B004PLNJMQ,"['The sweater is black and white with long sleeves.', 'it has a longer sleeve and more monochromatic']",cap.toptee.train.json,B004C03MNG,toptee,data\images\pics\B004PLNJMQ.png
B00AO3T6B2,"['The long sleeve shirt is green in color.', 'is green in color and long-sleeved']",cap.toptee.train.json,B00ALRZ0SO,toptee,data\images\pics\B00AO3T6B2.png
B0089R0HT0,"['is black with anime writing', 'has a bigger chest logo']",cap.toptee.train.json,B00DH8E2F6,toptee,data\images\pics\B0089R0HT0.png
B008KYGNNQ,"['The shirt is a multitude of abstract colors.', 'has long sleeves']",cap.toptee.train.json,B008YDEOS4,toptee,data\images\pics\B008KYGNNQ.png
B00DA22N6O,"['Is more casual and blue', 'is a blue t-shirt']",cap.toptee.train.json,B006C8A8AG,toptee,data\images\pics\B00DA22N6O.png
B00D6AKNBW,"['The backpack has brown trim with a picture of a windmill.', 'is a backpack with a windmill picture on front']",cap.toptee.train.json,B009OXSYR0,toptee,data\images\pics\B00D6AKNBW.png
B007IRMTUC,"['is black with ruffles', 'is black with long sleeves']",cap.toptee.train.json,B008ASCAUW,toptee,data\images\pics\B007IRMTUC.png
B00A3Y9WAC,"['has shorter sleeves and is pink', 'is more lacey and has shorter sleeves']",cap.toptee.train.json,B00AZP38J0,toptee,data\images\pics\B00A3Y9WAC.png
B00D5Y8EY2,"['has a different gun and words', 'has a different logo']",cap.toptee.train.json,B00C1LWSLU,toptee,data\images\pics\B00D5Y8EY2.png
B00485QYZS,"['is blue', 'is blue with a bigger graphic']",cap.toptee.train.json,B005FMVJ4E,toptee,data\images\pics\B00485QYZS.png
B00D8HM2V2,"['It is a longer in length.', 'is less chic and less formal']",cap.toptee.train.json,B00CTJ58L6,toptee,data\images\pics\B00D8HM2V2.png
B003BQKAVE,"['is black with purple designs', 'is a darker color']",cap.toptee.train.json,B0030V5W9K,toptee,data\images\pics\B003BQKAVE.png
B005LXX2YW,"['has a woman with red writing', 'has whiter image with red text']",cap.toptee.train.json,B001QLCLK4,toptee,data\images\pics\B005LXX2YW.png
B007GE61U6,"['is a short sleeve shirt with flowers', 'is pink shirt and has short sleeve']",cap.toptee.train.json,B006I9OU2G,toptee,data\images\pics\B007GE61U6.png
B004SSD66A,"['has a short sleeve and is lighter pink', 'has short sleeves']",cap.toptee.train.json,B00889AJXI,toptee,data\images\pics\B004SSD66A.png
B00C4XDOJK,"['is dark brown in color with stripes on it', 'is less sexy and more shirty']",cap.toptee.train.json,B00CCHVXP0,toptee,data\images\pics\B00C4XDOJK.png
B005GC45Y4,"['is a sleeveless black top', 'has no transparent shoulders']",cap.toptee.train.json,B00ATLFJ24,toptee,data\images\pics\B005GC45Y4.png
B008C01WNO,"['green with slight design around v neck', 'has shorter sleeved and more feminine']",cap.toptee.train.json,B001U3YIRC,toptee,data\images\pics\B008C01WNO.png
B009A4TRMO,"['is black with a different logo', 'is dark gray and sleeveless']",cap.toptee.train.json,B00CHIZVSY,toptee,data\images\pics\B009A4TRMO.png
B0094S2Z3Y,"['is looser fitting', 'has short sleeve is blue color']",cap.toptee.train.json,B008QVXPAC,toptee,data\images\pics\B0094S2Z3Y.png
B00889A7O4,"['Is darker in color.', 'is blue and animal print']",cap.toptee.train.json,B008AEEE5U,toptee,data\images\pics\B00889A7O4.png
B001VH7V1M,"['is red', 'is red with longer sleeves']",cap.toptee.train.json,B001TK544C,toptee,data\images\pics\B001VH7V1M.png
B00F7FO0OU,"['has shorter sleeves', 'is more revealing and more nerdy']",cap.toptee.train.json,B00EI7EC00,toptee,data\images\pics\B00F7FO0OU.png
B0088WP0Z2,"['The shirt is backless and purple in color.', 'it is less brown']",cap.toptee.train.json,B007E6RTMK,toptee,data\images\pics\B0088WP0Z2.png
B009JQ6GMW,"['is blue with no sleeves', 'no sleeves']",cap.toptee.train.json,B007KTJ4PQ,toptee,data\images\pics\B009JQ6GMW.png
B00BM0RHKI,"['is darker', 'it is not stripped']",cap.toptee.train.json,B00E1JLOI8,toptee,data\images\pics\B00BM0RHKI.png
B0067DPZDG,"['is tight and modern', 'is solid dark brown']",cap.toptee.train.json,B00AE0KH7C,toptee,data\images\pics\B0067DPZDG.png
B00D3RB9Y8,"['The shirt is long loose fitting and brown in color.', 'is brown with long sleeves and long loose bottom']",cap.toptee.train.json,B007Z1A43K,toptee,data\images\pics\B00D3RB9Y8.png
B00DEWVBMW,"['is lighter', 'is western and has longer sleeves']",cap.toptee.train.json,B00FF7XDVG,toptee,data\images\pics\B00DEWVBMW.png
B004UBIEBC,"['is blue with a round neckline', 'is blue and is flowy']",cap.toptee.train.json,B00865EFMK,toptee,data\images\pics\B004UBIEBC.png
B008STEA0Q,"[' white and purple colors.', 'is red']",cap.toptee.train.json,B008JESLQY,toptee,data\images\pics\B008STEA0Q.png
B009F90NBS,"['is white and has shorter sleeves', ' has a round neck']",cap.toptee.train.json,B00AT924BA,toptee,data\images\pics\B009F90NBS.png
B007U3QN3S,"['black sheer sleeves dress shirt', 'is in solid black']",cap.toptee.train.json,B007U3Q8IS,toptee,data\images\pics\B007U3QN3S.png
B00BQZB5PM,"['has longer sleeves', 'is long sleeved and flowered']",cap.toptee.train.json,B0067ID312,toptee,data\images\pics\B00BQZB5PM.png
B00BHASE5A,"['The shirt is black with a picture of a man.', 'has blue and red detail on front']",cap.toptee.train.json,B00CM9K368,toptee,data\images\pics\B00BHASE5A.png
B007WA2CNO,"['is less form fitting and is checkered', 'has more pattern and is less blousey']",cap.toptee.train.json,B00BIJGLKA,toptee,data\images\pics\B007WA2CNO.png
B00CG5JPE4,"['more floral print', 'has orange flowers']",cap.toptee.train.json,B00CS4UDZS,toptee,data\images\pics\B00CG5JPE4.png
B005GCBCLS,"['is sleeveless and less sophisticated', 'has off shoulder and is grey color']",cap.toptee.train.json,B003M2XOMO,toptee,data\images\pics\B005GCBCLS.png
B00FABLFLC,"['has longer sleeves with a opening with multicolors', 'is more colourfull']",cap.toptee.train.json,B0078LJIUC,toptee,data\images\pics\B00FABLFLC.png
B007ABH0E6,"['is brighter and more feminine', 'is pink with hawaiian theme pattern']",cap.toptee.train.json,B0088B2SEY,toptee,data\images\pics\B007ABH0E6.png
B00A3I6UTE,"['The gray t-shirt has a skull.', 'is grey colored with a different graphic']",cap.toptee.train.json,B00DOJ875O,toptee,data\images\pics\B00A3I6UTE.png
B008SAXH90,"['is blue and fitted with a deep neck', 'is blue']",cap.toptee.train.json,B00AL1QEV2,toptee,data\images\pics\B008SAXH90.png
B008O833PE,"['is creepy and black', 'has more colored text on it']",cap.toptee.train.json,B008D55FCC,toptee,data\images\pics\B008O833PE.png
B007R24YII,"['Has longer sleeves and is more plain', 'is more conservative']",cap.toptee.train.json,B009VYVA0A,toptee,data\images\pics\B007R24YII.png
B0083WD1KI,"['is a pink t-shirt with yuppie girl phrase in black', 'has lower print and is pink color']",cap.toptee.train.json,B00EBZKXO8,toptee,data\images\pics\B0083WD1KI.png
B0030EIW9O,"['is low cut and revealing', 'is darker in color and is worn on another part of the body']",cap.toptee.train.json,B006C4GPZC,toptee,data\images\pics\B0030EIW9O.png
B008HPO736,"['has long sleeves with different colored stripes', 'Has colorful stripes and no collar.']",cap.toptee.train.json,B00B17DH1U,toptee,data\images\pics\B008HPO736.png
B008EWT4B2,"['is a lighter color with a V-neck', 'v neck']",cap.toptee.train.json,B0084OBFYE,toptee,data\images\pics\B008EWT4B2.png
B001RTS9EW,"['is a lighter color and less revealing', 'has short sleeves to it']",cap.toptee.train.json,B0009U7NPG,toptee,data\images\pics\B001RTS9EW.png
B00D41ZDGS,"['Is more plain and yellow', 'is lighter']",cap.toptee.train.json,B00D420B64,toptee,data\images\pics\B00D41ZDGS.png
B0081Q18YW,"['is lighter', 'is solid green with black trim']",cap.toptee.train.json,B0081Q1FMC,toptee,data\images\pics\B0081Q18YW.png
B00E3G2XV6,"['The shirt has capped sleeves and pink with white stripes.', 'is pink colored and tighter fitting']",cap.toptee.train.json,B00C7CSVVO,toptee,data\images\pics\B00E3G2XV6.png
B0038JE7SG,"['is darker and has longer sleeves', ' also longer']",cap.toptee.train.json,B002OTJUQ0,toptee,data\images\pics\B0038JE7SG.png
B001Q54LNA,"['is brown', 'is a darker color']",cap.toptee.train.json,B000FNKU84,toptee,data\images\pics\B001Q54LNA.png
B007RKO688,"['is gray with black accents', 'is darker gray and no graphic']",cap.toptee.train.json,B00C637ACA,toptee,data\images\pics\B007RKO688.png
B0097YF1WC,"['The shirt has short sleeves and is black in color.', 'is a solid color']",cap.toptee.train.json,B0097ZKYDC,toptee,data\images\pics\B0097YF1WC.png
B00BZS7ETQ,"['Is red and more fitted', 'is a pink tank']",cap.toptee.train.json,B008RDHPVO,toptee,data\images\pics\B00BZS7ETQ.png
B007Z1FAMK,"['is black colored and has sleeves', 'is solid black with white logo']",cap.toptee.train.json,B00CBA4IE6,toptee,data\images\pics\B007Z1FAMK.png
B0046ED3M8,"['is a black vest', 'Is more of a masculine tank top']",cap.toptee.train.json,B00CKRVT0G,toptee,data\images\pics\B0046ED3M8.png
B008Z91DM2,"['is brown with feathers', 'has short sleeves']",cap.toptee.train.json,B008HSCA6Y,toptee,data\images\pics\B008Z91DM2.png
B004M17AXS,"['It is a darker blue with a v-neck.', 'Is more revealing and sexy']",cap.toptee.train.json,B004M17AN8,toptee,data\images\pics\B004M17AXS.png
B00372570G,"['has a deper neckline and is more sleek', 'is a loose turtleneck']",cap.toptee.train.json,B004323W7E,toptee,data\images\pics\B00372570G.png
B005988B4A,"['is black colored with purple stripes and sleeveless', 'has straps and is colorful']",cap.toptee.train.json,B001BKIAPU,toptee,data\images\pics\B005988B4A.png
B00BF72LP4,"['is more of a solid color with a V-neck', 'is brown in color with slightly longer sleeves']",cap.toptee.train.json,B003BRABNU,toptee,data\images\pics\B00BF72LP4.png
B00DVFJ6CY,"['has no sleeves and a pink jacket', 'is punk and open blouse']",cap.toptee.train.json,B00D10O2F0,toptee,data\images\pics\B00DVFJ6CY.png
B005O79C3K,"['is more casual', 'is short sleeved and has a birds message on it']",cap.toptee.train.json,B003YLNALS,toptee,data\images\pics\B005O79C3K.png
B005SV7ELO,"['The shirt has not sleeves and is white in color.', 'is a white loose tank with frills around scoop neck']",cap.toptee.train.json,B00BD89WYS,toptee,data\images\pics\B005SV7ELO.png
B009ZYNT9Q,"['is darker', 'Desired item is black with moonscape scene']",cap.toptee.train.json,B003XS78ZG,toptee,data\images\pics\B009ZYNT9Q.png
B009588FJQ,"['Is lighter in color and more floral', 'lighter colors']",cap.toptee.train.json,B007PWOFIY,toptee,data\images\pics\B009588FJQ.png
B00DHLT1FO,"['Is brown and not blue.', 'is brown']",cap.toptee.train.json,B00DHLT2U8,toptee,data\images\pics\B00DHLT1FO.png
